0.0027114,0.034157
0.00273,0.036917
0.0027979,0.039677
0.0028861,0.042438
0.0028661,0.045198
0.0028642,0.047958
0.0029622,0.050718
0.0031223,0.053478
0.0032338,0.056238
0.0032559,0.058999
0.0032627,0.061759
0.0033405,0.064519
0.0035586,0.067279
0.0038827,0.070039
0.0040505,0.072799
0.0036416,0.07556
0.0025418,0.07832
0.0025707,0.08108
0.0037111,0.08384
0.0035678,0.0866
