0.024225,0.034157
0.024392,0.036917
0.024999,0.039677
0.025786,0.042438
0.025607,0.045198
0.025591,0.047958
0.026466,0.050718
0.027897,0.053478
0.028893,0.056238
0.02909,0.058999
0.029151,0.061759
0.029847,0.064519
0.031794,0.067279
0.034691,0.070039
0.03619,0.072799
0.032536,0.07556
0.02271,0.07832
0.022968,0.08108
0.033158,0.08384
0.031877,0.0866
