0.11693,0.034157
0.12646,0.036917
0.12916,0.039677
0.12732,0.042438
0.12493,0.045198
0.12711,0.047958
0.13095,0.050718
0.13356,0.053478
0.13467,0.056238
0.13502,0.058999
0.13464,0.061759
0.13393,0.064519
0.13339,0.067279
0.13256,0.070039
0.12576,0.072799
0.093301,0.07556
0.030778,0.07832
0.019881,0.08108
0.07379,0.08384
0.074961,0.0866
