0.28912,0.034157
0.19971,0.036917
0.16061,0.039677
0.16206,0.042438
0.19059,0.045198
0.17064,0.047958
0.12902,0.050718
0.11232,0.053478
0.10222,0.056238
0.096752,0.058999
0.096432,0.061759
0.097127,0.064519
0.098635,0.067279
0.10365,0.070039
0.1229,0.072799
0.19634,0.07556
0.16657,0.07832
0.20882,0.08108
0.22514,0.08384
0.2493,0.0866
